,CUSTOMER_CODE_FROM,CUSTOMER_CODE_TO,DISTANCE_KM,TIME_DISTANCE_MIN, 
782,138089,138315,0.724,1.463, 
783,138089,587,22.261,22.968, 
784,138089,921607,21.932,22.583, 
785,138089,135890,22.09,22.792, 
786,138089,138089,0.0,0.0, 
787,138089,140114,88.142,89.98, 
788,138089,12632,98.341,113.982, 
789,138089,920597,28.722,31.922, 
790,138089,142817,0.807,1.419, 
791,138089,920532,119.374,126.379, 
792,138089,923922,115.992,121.715, 
793,138089,352,40.961,41.778, 
794,138089,924068,118.337,125.224, 
795,138089,137731,3.254,6.303, 
796,138089,920120,116.501,122.947, 
797,138089,138643,116.076,121.88, 
798,138089,920105,102.055,104.819, 
799,138089,922636,8.72,11.495, 
800,138089,142550,96.753,111.144, 
801,138089,141004,31.841,32.505, 
802,138089,923163,25.737,26.455, 
803,138089,15020,1.538,2.31, 
804,138089,15021,1.445,1.793, 
805,138089,15026,22.787,24.266, 
806,138089,144810,115.925,122.397, 
807,138089,136088,0.846,1.551, 
808,138089,136174,25.735,26.455, 
809,138089,921615,88.713,90.816, 
810,138089,920284,96.441,101.442, 
811,138089,9,38.28,38.94, 
812,138089,144284,41.504,43.395, 
813,138089,144285,39.722,40.975, 
814,138089,7572,41.45,42.746, 
815,138089,586,40.463,41.151, 
816,138089,137599,116.971,123.024, 
817,138089,137634,1.059,2.222, 
818,138089,138929,118.359,124.96, 
819,138089,921090,115.97,122.551, 
820,138089,142832,115.432,121.418, 
821,138089,142873,114.537,119.724, 
822,138089,139925,39.368,40.04, 
823,138089,133537,40.669,41.47, 
824,138089,141516,28.412,31.163, 
825,138089,136885,22.297,23.001, 
826,138089,10825,3.102,5.929, 
827,138089,10564,119.805,127.006, 
828,138089,320,93.933,98.945, 
829,138089,143063,52.691,62.238, 
830,138089,1619,39.433,40.205, 
831,138089,7585,96.249,101.904, 
832,138089,1973,39.109,39.787, 
833,138089,742,22.236,23.034, 
834,138089,740,22.298,23.122, 
835,138089,7525,23.581,24.398, 
836,138089,15202,23.133,24.783, 
837,138089,15206,1.668,3.498, 
838,138089,15209,27.212,28.424, 
839,138089,15247,1.044,1.529, 
840,138089,15249,1.425,2.035, 
841,138089,15250,1.019,2.112, 
842,138089,15251,2.423,4.037, 
843,138089,15252,11.784,12.034, 
844,138089,15253,2.055,3.179, 
845,138089,15328,1.364,1.903, 
846,138089,139007,0.869,1.617, 
847,138089,1031,116.653,122.859, 
848,138089,145260,115.936,122.43, 
849,138089,922087,102.21,105.061, 
850,138089,923817,51.861,53.438, 
851,138089,1709,41.521,42.823, 
852,138089,15189,28.196,30.58, 
853,138089,921523,11.756,12.243, 
854,138089,920497,27.551,29.161, 
855,138089,920118,21.944,22.594, 
856,138089,923033,24.017,26.081, 
857,138089,142634,0.838,1.232, 
858,138089,923731,21.897,22.55, 
859,138089,360,22.576,23.298, 
860,138089,990,1.984,3.938, 
861,138089,140883,113.893,119.02, 
862,138089,1487,25.801,26.609, 
863,138089,136298,19.55,20.647, 
864,138089,923132,53.325,54.923, 
865,138089,131242,11.488,11.979, 
866,138089,131246,25.023,25.707, 
867,138089,139984,22.985,23.65, 
868,138089,923634,90.131,92.246, 
869,138089,1346,13.383,13.772, 
870,138089,133290,1.508,2.211, 
871,138089,142977,96.099,110.297, 
872,138089,920241,97.802,102.674, 
873,138089,138840,96.888,111.287, 
874,138089,922508,95.926,110.286, 
875,138089,142177,37.873,38.907, 
876,138089,144550,116.708,122.672, 
877,138089,138579,41.444,42.746, 
878,138089,139927,38.529,39.193, 
879,138089,920324,115.847,122.353, 
880,138089,142811,97.372,102.322, 
881,138089,142263,97.293,102.223, 
882,138089,307,28.109,30.393, 
883,138089,760,52.101,61.116, 
884,138089,136524,48.773,50.435, 
885,138089,136525,52.888,62.678, 
886,138089,137380,116.873,123.101, 
887,138089,921969,26.169,27.005, 
888,138089,1007,116.663,122.617, 
889,138089,920208,97.39,102.234, 
890,138089,139814,52.956,54.549, 
891,138089,1886,22.836,23.65, 
892,138089,1078,21.466,22.517, 
893,138089,141650,96.796,102.498, 
894,138089,140975,42.377,43.78, 
895,138089,142178,37.099,38.137, 
896,138089,921561,18.831,19.184, 
897,138089,143271,38.723,39.842, 
898,138089,137667,88.135,89.98, 
899,138089,137662,96.372,101.255, 
900,138089,137663,38.965,39.787, 
901,138089,136297,31.757,32.527, 
902,138089,139709,54.636,56.342, 
903,138089,1938,38.655,39.325, 
904,138089,1805,23.504,24.178, 
905,138089,992,96.856,102.674, 
906,138089,921453,96.166,101.112, 
907,138089,138343,96.201,101.189, 
908,138089,139129,95.525,100.441, 
909,138089,1173,42.227,43.901, 
910,140114,138642,202.295,206.503, 
911,140114,1080,107.769,111.375, 
912,140114,138315,88.261,90.464, 
913,140114,587,106.667,109.714, 
914,140114,921607,106.151,109.131, 
915,140114,135890,106.497,109.538, 
916,140114,138089,87.95,89.793, 
917,140114,140114,0.0,0.0, 
918,140114,12632,74.354,73.37, 
919,140114,920597,113.129,118.668, 
920,140114,142817,88.559,90.64, 
921,140114,920532,205.795,211.508, 
922,140114,923922,202.413,206.844, 
923,140114,352,127.271,130.702, 
924,140114,924068,204.758,210.353, 
925,140114,137731,89.675,91.432, 
926,140114,920120,202.921,208.076, 
927,140114,138643,202.497,207.009, 
928,140114,920105,188.365,193.732, 
929,140114,922636,95.141,96.624, 
930,140114,142550,74.94,73.865, 
931,140114,141004,118.151,121.429, 
932,140114,923163,110.143,113.212, 
933,140114,15020,89.291,91.531, 
934,140114,15021,89.198,91.025, 
935,140114,15026,109.098,113.179, 
936,140114,144810,202.346,207.526, 
937,140114,136088,88.599,90.772, 
938,140114,136174,110.142,113.201, 
939,140114,921615,0.571,0.825, 
940,140114,920284,44.354,42.251, 
941,140114,9,49.861,51.04, 
942,140114,144284,51.504,53.977, 
943,140114,144285,50.383,52.151, 
944,140114,7572,127.761,131.67, 
945,140114,586,47.678,48.829, 
946,140114,137599,203.391,208.153, 
947,140114,137634,87.695,90.827, 
948,140114,138929,204.78,210.1, 
949,140114,921090,202.391,207.68, 
950,140114,142832,201.853,206.547, 
951,140114,142873,200.958,204.853, 
952,140114,139925,48.774,49.94, 
953,140114,133537,126.979,130.383, 
954,140114,141516,112.818,117.92, 
955,140114,136885,105.811,108.768, 
956,140114,10825,89.523,91.058, 
957,140114,10564,206.226,212.146, 
958,140114,320,41.846,39.754, 
959,140114,143063,139.001,151.151, 
960,140114,1619,49.433,50.787, 
961,140114,7585,44.162,42.713, 
962,140114,1973,49.108,50.369, 
963,140114,742,106.643,109.78, 
964,140114,740,106.705,109.879, 
965,140114,7525,109.891,113.311, 
966,140114,15202,109.443,113.696, 
967,140114,15206,88.231,91.278, 
968,140114,15209,111.618,115.17, 
969,140114,15247,88.797,90.75, 
970,140114,15249,89.178,91.256, 
971,140114,15250,88.005,90.431, 
972,140114,15251,90.176,93.258, 
973,140114,15252,88.001,89.771, 
974,140114,15253,89.808,92.4, 
975,140114,15328,89.117,91.124, 
976,140114,139007,88.621,90.849, 
977,140114,1031,203.074,207.988, 
978,140114,145260,202.357,207.559, 
979,140114,922087,188.52,193.974, 
980,140114,923817,138.172,142.351, 
981,140114,1709,127.832,131.736, 
982,140114,15189,112.603,117.337, 
983,140114,921523,98.066,101.156, 
984,140114,920497,111.957,115.918, 
985,140114,920118,106.35,109.34, 
986,140114,923033,110.328,115.005, 
987,140114,142634,87.548,89.419, 
988,140114,923731,106.186,109.164, 
989,140114,360,105.507,108.416, 
990,140114,990,88.546,90.365, 
991,140114,140883,200.314,204.149, 
992,140114,1487,112.111,115.533, 
993,140114,136298,105.86,109.56, 
994,140114,923132,139.635,143.836, 
995,140114,131242,97.798,100.892, 
996,140114,131246,111.333,114.62, 
997,140114,139984,107.391,110.396, 
998,140114,923634,1.989,2.255, 
999,140114,1346,99.693,102.685, 
1000,140114,133290,89.261,91.443, 
1001,140114,142977,74.081,72.633, 
1002,140114,920241,184.223,187.814, 
1003,140114,138840,75.075,74.008, 
1004,140114,922508,74.823,73.788, 
1005,140114,142177,78.392,84.579, 
1006,140114,144550,203.129,207.801, 
1007,140114,138579,127.754,131.659, 
1008,140114,139927,49.613,50.798, 
1009,140114,920324,202.267,207.482, 
1010,140114,142811,183.792,187.451, 
1011,140114,142263,183.713,187.363, 
1012,140114,307,112.516,117.139, 
1013,140114,760,138.411,150.04, 
1014,140114,136524,135.083,139.348, 
1015,140114,136525,139.198,151.591, 
1016,140114,137380,203.294,208.23, 
1017,140114,921969,112.479,115.929, 
1018,140114,1007,203.083,207.746, 
1019,140114,920208,45.302,43.043, 
1020,140114,139814,139.266,143.462, 
1021,140114,1886,105.311,108.273, 
1022,140114,1078,107.776,111.441, 
1023,140114,141650,44.709,43.307, 
1024,140114,140975,128.687,132.693, 
1025,140114,142178,78.676,84.799, 
1026,140114,921561,95.048,96.921, 
1027,140114,143271,49.676,51.073, 
1028,140114,137667,0.007,0.011, 
1029,140114,137662,44.285,42.053, 
1030,140114,137663,49.626,50.963, 
1031,140114,136297,118.067,121.451, 
1032,140114,139709,140.946,145.255, 
1033,140114,1938,49.486,50.666, 
1034,140114,1805,109.814,113.102, 
1035,140114,992,44.769,43.483, 
1036,140114,921453,44.079,41.921, 
1037,140114,138343,44.113,41.998, 
1038,140114,139129,43.438,41.25, 
1039,140114,1173,128.537,132.814, 
1040,12632,138642,212.467,230.538, 
1041,12632,1080,117.94,135.41, 
1042,12632,138315,98.433,114.499, 
1043,12632,587,104.294,121.011, 
1044,12632,921607,103.778,120.428, 
1045,12632,135890,104.123,120.835, 
1046,12632,138089,98.121,113.828, 
1047,12632,140114,74.354,73.37, 
1048,12632,12632,0.0,0.0, 
1049,12632,920597,103.038,121.891, 
1050,12632,142817,98.731,114.675, 
1051,12632,920532,215.967,235.543, 
1052,12632,923922,212.584,230.879, 
1053,12632,352,128.604,145.167, 
1054,12632,924068,214.93,234.388, 
1055,12632,137731,99.847,115.467, 
1056,12632,920120,213.093,232.111, 
1057,12632,138643,212.669,231.044, 
1058,12632,920105,195.619,214.027, 
1059,12632,922636,105.313,120.659, 
1060,12632,142550,3.146,5.049, 
1061,12632,141004,128.323,145.464, 
1062,12632,923163,102.523,119.141, 
1063,12632,15020,99.463,115.566, 
1064,12632,15021,99.37,115.06, 
1065,12632,15026,119.269,137.214, 
1066,12632,144810,212.517,231.561, 
1067,12632,136088,98.77,114.807, 
1068,12632,136174,102.521,119.13, 
1069,12632,921615,73.892,72.688, 
1070,12632,920284,30.218,31.603, 
1071,12632,9,101.626,108.306, 
1072,12632,144284,98.563,105.963, 
1073,12632,144285,102.149,109.406, 
1074,12632,7572,128.177,144.265, 
1075,12632,586,102.228,108.999, 
1076,12632,137599,213.563,232.188, 
1077,12632,137634,97.866,114.851, 
1078,12632,138929,214.952,234.124, 
1079,12632,921090,212.563,231.715, 
1080,12632,142832,212.025,230.571, 
1081,12632,142873,211.129,228.888, 
1082,12632,139925,101.132,107.877, 
1083,12632,133537,128.896,145.475, 
1084,12632,141516,102.728,121.132, 
1085,12632,136885,103.438,120.065, 
1086,12632,10825,99.695,115.093, 
1087,12632,10564,216.398,236.17, 
1088,12632,320,32.509,33.627, 
1089,12632,143063,132.094,152.361, 
1090,12632,1619,100.578,107.272, 
1091,12632,7585,31.296,33.286, 
1092,12632,1973,100.799,107.448, 
1093,12632,742,104.269,121.077, 
1094,12632,740,104.332,121.176, 
1095,12632,7525,120.062,137.346, 
1096,12632,15202,119.615,137.731, 
1097,12632,15206,98.402,115.313, 
1098,12632,15209,101.528,118.393, 
1099,12632,15247,98.968,114.785, 
1100,12632,15249,99.349,115.291, 
1101,12632,15250,98.177,114.466, 
1102,12632,15251,100.347,117.293, 
1103,12632,15252,86.524,101.981, 
1104,12632,15253,99.979,116.435, 
1105,12632,15328,99.289,115.159, 
1106,12632,139007,98.793,114.884, 
1107,12632,1031,213.246,232.023, 
1108,12632,145260,212.528,231.594, 
1109,12632,922087,195.774,214.269, 
1110,12632,923817,138.884,155.32, 
1111,12632,1709,128.248,144.342, 
1112,12632,15189,102.512,120.549, 
1113,12632,921523,102.817,124.74, 
1114,12632,920497,101.867,119.13, 
1115,12632,920118,103.977,120.637, 
1116,12632,923033,120.499,139.04, 
1117,12632,142634,97.719,113.454, 
1118,12632,923731,103.813,120.461, 
1119,12632,360,103.133,119.713, 
1120,12632,990,98.718,114.4, 
1121,12632,140883,210.486,228.184, 
1122,12632,1487,122.283,139.568, 
1123,12632,136298,109.33,126.555, 
1124,12632,923132,140.348,156.805, 
1125,12632,131242,102.549,124.465, 
1126,12632,131246,121.505,138.655, 
1127,12632,139984,105.018,121.693, 
1128,12632,923634,72.368,71.28, 
1129,12632,1346,109.865,126.72, 
1130,12632,133290,99.433,115.478, 
1131,12632,142977,2.288,3.817, 
1132,12632,920241,194.395,211.838, 
1133,12632,138840,3.282,5.192, 
1134,12632,922508,3.029,4.972, 
1135,12632,142177,61.085,76.527, 
1136,12632,144550,213.301,231.836, 
1137,12632,138579,128.17,144.254, 
1138,12632,139927,101.378,108.053, 
1139,12632,920324,212.439,231.517, 
1140,12632,142811,193.964,211.486, 
1141,12632,142263,193.885,211.387, 
1142,12632,307,102.426,120.362, 
1143,12632,760,133.688,154.462, 
1144,12632,136524,135.796,152.306, 
1145,12632,136525,132.08,152.526, 
1146,12632,137380,213.466,232.265, 
1147,12632,921969,122.65,139.964, 
1148,12632,1007,213.255,231.781, 
1149,12632,920208,29.099,30.437, 
1150,12632,139814,139.979,156.431, 
1151,12632,1886,102.937,119.57, 
1152,12632,1078,117.947,135.465, 
1153,12632,141650,30.638,32.681, 
1154,12632,140975,129.4,145.662, 
1155,12632,142178,61.739,77.132, 
1156,12632,921561,92.675,108.218, 
1157,12632,143271,101.441,108.328, 
1158,12632,137667,74.361,73.381, 
1159,12632,137662,30.083,31.35, 
1160,12632,137663,101.391,108.218, 
1161,12632,136297,128.239,145.475, 
1162,12632,139709,141.658,158.224, 
1163,12632,1938,101.252,107.921, 
1164,12632,1805,119.986,137.137, 
1165,12632,992,30.699,32.868, 
1166,12632,921453,30.377,31.68, 
1167,12632,138343,30.412,31.757, 
1168,12632,139129,30.916,32.12, 
1169,12632,1173,127.773,144.188, 
1170,920597,138642,143.626,152.097, 
1171,920597,1080,32.565,38.533, 
1172,920597,138315,27.653,31.13, 
1173,920597,587,6.616,9.372, 
1174,920597,921607,7.041,9.757, 
1175,920597,135890,6.85,9.603, 
1176,920597,138089,28.953,32.307, 
1177,920597,140114,113.193,118.888, 
1178,920597,12632,101.557,121.847, 
1179,920597,920597,0.0,0.0, 
1180,920597,142817,28.559,32.142, 
1181,920597,920532,147.126,157.102, 
1182,920597,923922,143.744,152.438, 
1183,920597,352,38.792,42.449, 
1184,920597,924068,146.089,155.936, 
1185,920597,137731,31.006,37.015, 
1186,920597,920120,144.252,153.67, 
1187,920597,138643,143.828,152.592, 
1188,920597,920105,105.808,111.309, 
1189,920597,922636,36.472,42.218, 
1190,920597,142550,99.969,119.009, 
1191,920597,141004,33.862,44.693, 
1192,920597,923163,3.272,5.94, 
1193,920597,15020,28.208,31.933, 
1194,920597,15021,27.629,30.921, 
1195,920597,15026,31.724,37.466, 
1196,920597,144810,143.677,153.12, 
1197,920597,136088,28.598,32.263, 
1198,920597,136174,3.271,5.929, 
1199,920597,921615,113.764,119.713, 
1200,920597,920284,99.657,109.307, 
1201,920597,9,63.331,67.837, 
1202,920597,144284,66.555,72.303, 
1203,920597,144285,64.773,69.883, 
1204,920597,7572,38.366,41.547, 
1205,920597,586,65.514,70.059, 
1206,920597,137599,144.722,153.747, 
1207,920597,137634,28.97,33.022, 
1208,920597,138929,146.111,155.683, 
1209,920597,921090,143.722,153.263, 
1210,920597,142832,143.184,152.13, 
1211,920597,142873,142.289,150.447, 
1212,920597,139925,64.419,68.948, 
1213,920597,133537,39.084,42.757, 
1214,920597,141516,1.354,3.267, 
1215,920597,136885,7.406,10.164, 
1216,920597,10825,30.854,36.652, 
1217,920597,10564,147.557,157.729, 
1218,920597,320,97.149,106.81, 
1219,920597,143063,42.283,49.643, 
1220,920597,1619,64.484,69.102, 
1221,920597,7585,99.465,109.769, 
1222,920597,1973,64.159,68.695, 
1223,920597,742,6.72,9.57, 
1224,920597,740,6.718,9.592, 
1225,920597,7525,31.281,36.949, 
1226,920597,15202,32.07,37.983, 
1227,920597,15206,26.409,30.217, 
1228,920597,15209,1.633,3.773, 
1229,920597,15247,27.845,31.394, 
1230,920597,15249,28.094,31.658, 
1231,920597,15250,27.126,30.646, 
1232,920597,15251,28.268,32.824, 
1233,920597,15252,25.219,29.139, 
1234,920597,15253,28.724,32.802, 
1235,920597,15328,28.033,31.526, 
1236,920597,139007,28.62,32.34, 
1237,920597,1031,144.405,153.582, 
1238,920597,145260,143.688,153.153, 
1239,920597,922087,105.963,111.54, 
1240,920597,923817,49.073,52.602, 
1241,920597,1709,38.437,41.624, 
1242,920597,15189,0.697,1.716, 
1243,920597,921523,17.07,19.932, 
1244,920597,920497,1.294,3.025, 
1245,920597,920118,6.882,9.581, 
1246,920597,923033,32.954,39.292, 
1247,920597,142634,27.565,31.614, 
1248,920597,923731,7.006,9.713, 
1249,920597,360,7.685,10.461, 
1250,920597,990,29.736,34.661, 
1251,920597,140883,141.645,149.743, 
1252,920597,1487,33.213,38.874, 
1253,920597,136298,12.467,15.741, 
1254,920597,923132,50.536,54.087, 
1255,920597,131242,17.338,20.196, 
1256,920597,131246,32.436,37.961, 
1257,920597,139984,5.841,8.525, 
1258,920597,923634,115.182,121.143, 
1259,920597,1346,28.874,37.73, 
1260,920597,133290,28.178,31.834, 
1261,920597,142977,99.315,118.162, 
1262,920597,920241,125.554,133.397, 
1263,920597,138840,100.104,119.152, 
1264,920597,922508,99.142,118.151, 
1265,920597,142177,41.089,46.772, 
1266,920597,144550,144.46,153.395, 
1267,920597,138579,38.359,41.536, 
1268,920597,139927,63.58,68.09, 
1269,920597,920324,143.598,153.076, 
1270,920597,142811,125.123,133.045, 
1271,920597,142263,125.045,132.946, 
1272,920597,307,1.051,2.497, 
1273,920597,760,43.877,51.744, 
1274,920597,136524,45.984,49.588, 
1275,920597,136525,42.268,49.808, 
1276,920597,137380,144.625,153.813, 
1277,920597,921969,29.616,37.598, 
1278,920597,1007,144.414,153.329, 
1279,920597,920208,100.605,110.099, 
1280,920597,139814,50.167,53.713, 
1281,920597,1886,7.945,10.824, 
1282,920597,1078,33.089,39.05, 
1283,920597,141650,100.012,110.363, 
1284,920597,140975,39.588,42.944, 
1285,920597,142178,40.315,46.002, 
1286,920597,921561,18.172,21.989, 
1287,920597,143271,63.774,68.75, 
1288,920597,137667,113.186,118.877, 
1289,920597,137662,99.588,109.109, 
1290,920597,137663,64.015,68.695, 
1291,920597,136297,33.778,44.715, 
1292,920597,139709,51.847,55.506, 
1293,920597,1938,63.706,68.222, 
1294,920597,1805,31.204,36.729, 
1295,920597,992,100.072,110.539, 
1296,920597,921453,99.382,108.977, 
1297,920597,138343,99.416,109.054, 
1298,920597,139129,98.741,108.306, 
1299,920597,1173,37.962,41.47, 
1300,142817,138642,115.619,121.352, 
1301,142817,1080,21.006,22.275, 
1302,142817,138315,0.789,1.782, 
1303,142817,587,21.808,22.792, 
1304,142817,921607,21.479,22.407, 
1305,142817,135890,21.637,22.605, 
1306,142817,138089,0.946,1.573, 
1307,142817,140114,88.643,90.728, 
1308,142817,12632,98.843,114.73, 
1309,142817,920597,28.269,31.746, 
1310,142817,142817,0.0,0.0, 
1311,142817,920532,119.119,126.357, 
1312,142817,923922,115.737,121.693, 
1313,142817,352,40.508,41.602, 
1314,142817,924068,118.082,125.191, 
1315,142817,137731,2.999,6.27, 
1316,142817,920120,116.246,122.925, 
1317,142817,138643,115.821,121.847, 
1318,142817,920105,101.602,104.632, 
1319,142817,922636,8.465,11.473, 
1320,142817,142550,97.254,111.892, 
1321,142817,141004,31.388,32.329, 
1322,142817,923163,25.284,26.279, 
1323,142817,15020,1.085,2.123, 
1324,142817,15021,0.992,1.617, 
1325,142817,15026,22.334,24.079, 
1326,142817,144810,115.67,122.375, 
1327,142817,136088,0.039,0.132, 
1328,142817,136174,25.282,26.268, 
1329,142817,921615,89.215,91.564, 
1330,142817,920284,96.943,102.19, 
1331,142817,9,38.781,39.688, 
1332,142817,144284,42.005,44.143, 
1333,142817,144285,40.223,41.723, 
1334,142817,7572,40.997,42.57, 
1335,142817,586,40.964,41.899, 
1336,142817,137599,116.716,123.002, 
1337,142817,137634,0.963,2.288, 
1338,142817,138929,118.104,124.938, 
1339,142817,921090,115.715,122.518, 
1340,142817,142832,115.177,121.385, 
1341,142817,142873,114.282,119.702, 
1342,142817,139925,39.869,40.788, 
1343,142817,133537,40.216,41.294, 
1344,142817,141516,27.959,30.987, 
1345,142817,136885,21.844,22.814, 
1346,142817,10825,2.847,5.907, 
1347,142817,10564,119.55,126.984, 
1348,142817,320,94.434,99.693, 
1349,142817,143063,52.238,62.051, 
